Date,Temp1,Intensity1,Temp2,Intensity2,Temp3,Intensity3
7/3/23,78.975,0,78.8,0,78.975,0
7/3/23,80.735,608,81.266,44,92.737,1728
7/3/23,79.326,77,79.678,576,86.277,168
7/3/23,NA,NA,NA,NA,80.382,0
7/4/23,NA,NA,NA,NA,78.975,0
7/4/23,NA,NA,NA,NA,103.512,1344
7/4/23,NA,NA,NA,NA,89.755,448
7/4/23,NA,NA,NA,NA,82.33,0
7/5/23,NA,NA,NA,NA,78.274,0
7/5/23,NA,NA,NA,NA,96.361,864
7/5/23,NA,NA,NA,NA,85.735,352
7/5/23,NA,NA,NA,NA,79.678,0
7/6/23,NA,NA,NA,NA,77.923,0
7/6/23,NA,NA,NA,NA,90.124,768
7/6/23,NA,NA,NA,NA,84.115,240
7/6/23,NA,NA,NA,NA,79.853,0
7/7/23,NA,NA,NA,NA,76.354,0
7/7/23,NA,NA,NA,NA,82.508,608
7/7/23,NA,NA,NA,NA,82.686,320
7/7/23,NA,NA,NA,NA,77.749,0
7/8/23,NA,NA,NA,NA,76.181,0
7/8/23,NA,NA,NA,NA,83.221,800
7/8/23,NA,NA,NA,NA,84.654,864
7/8/23,NA,NA,NA,NA,77.225,0
7/9/23,NA,NA,NA,NA,75.484,0
7/9/23,NA,NA,NA,NA,80.735,416
7/9/23,NA,NA,NA,NA,83.221,320
7/9/23,NA,NA,NA,NA,78.098,0
7/10/23,NA,NA,NA,NA,76.006,0
7/10/23,NA,NA,NA,NA,81.797,512
7/10/23,NA,NA,NA,NA,83.399,192
7/10/23,NA,NA,NA,NA,78.8,0
7/11/23,NA,NA,NA,NA,76.354,0
7/11/23,NA,NA,NA,NA,79.151,192
7/11/23,NA,NA,NA,NA,85.374,1152
7/11/23,NA,NA,NA,NA,78.975,0
7/12/23,NA,NA,NA,NA,76.703,0
7/12/23,NA,NA,NA,NA,83.579,896
7/12/23,NA,NA,NA,NA,86.277,448
7/12/23,NA,NA,NA,NA,81.09,0
7/13/23,NA,NA,NA,NA,77.4,0
7/13/23,NA,NA,NA,NA,80.735,400
7/13/23,NA,NA,NA,NA,86.641,400
7/13/23,NA,NA,NA,NA,80.206,0
7/14/23,NA,NA,NA,NA,76.876,0
7/14/23,NA,NA,NA,NA,83.399,768
7/14/23,NA,NA,NA,NA,86.459,3456
7/14/23,NA,NA,NA,NA,81.442,0
7/15/23,NA,NA,NA,NA,78.449,0
7/15/23,NA,NA,NA,NA,82.152,608
7/15/23,NA,NA,NA,NA,86.097,672
7/15/23,NA,NA,NA,NA,80.559,0
7/16/23,NA,NA,NA,NA,77.749,0
7/16/23,NA,NA,NA,NA,83.579,896
7/16/23,NA,NA,NA,NA,87.004,2688
7/16/23,NA,NA,NA,NA,80.911,0
7/17/23,NA,NA,NA,NA,77.923,0
7/17/23,NA,NA,NA,NA,86.097,864
7/17/23,NA,NA,NA,NA,87.733,384
7/17/23,NA,NA,NA,NA,82.508,0
7/18/23,NA,NA,NA,NA,78.975,0
7/18/23,NA,NA,NA,NA,83.935,800
7/18/23,NA,NA,NA,NA,83.579,608
7/18/23,NA,NA,NA,NA,78.975,0
7/19/23,NA,NA,NA,NA,78.8,0
7/19/23,NA,NA,NA,NA,81.621,416
7/19/23,NA,NA,NA,NA,80.559,17
7/19/23,NA,NA,NA,NA,78.624,0
7/20/23,NA,NA,NA,NA,78.274,0
7/20/23,NA,NA,NA,NA,83.579,896
7/20/23,NA,NA,NA,NA,84.115,232
7/20/23,NA,NA,NA,NA,79.853,0
7/21/23,NA,NA,NA,NA,77.923,0
7/21/23,NA,NA,NA,NA,81.975,400
7/21/23,NA,NA,NA,NA,86.097,1024
7/21/23,NA,NA,NA,NA,80.735,0
7/22/23,NA,NA,NA,NA,78.449,0
7/22/23,NA,NA,NA,NA,85.374,960
7/22/23,NA,NA,NA,NA,88.466,704
7/22/23,NA,NA,NA,NA,83.043,0
7/23/23,NA,NA,NA,NA,79.326,0
7/23/23,NA,NA,NA,NA,85.915,800
7/23/23,NA,NA,NA,NA,87.915,2432
7/23/23,NA,NA,NA,NA,83.221,0
7/24/23,NA,NA,NA,NA,79.502,0
7/24/23,NA,NA,NA,NA,83.579,768
7/24/23,NA,NA,NA,NA,86.641,672
7/24/23,NA,NA,NA,NA,81.442,0
7/25/23,NA,NA,NA,NA,78.449,0
7/25/23,NA,NA,NA,NA,83.579,576
7/25/23,NA,NA,NA,NA,86.277,304
7/25/23,NA,NA,NA,NA,81.797,0
7/26/23,NA,NA,NA,NA,78.274,0
7/26/23,NA,NA,NA,NA,84.654,576
7/26/23,NA,NA,NA,NA,87.368,512
7/26/23,NA,NA,NA,NA,81.09,0
7/27/23,NA,NA,NA,NA,78.449,0
7/27/23,NA,NA,NA,NA,84.654,608
7/27/23,84.834,192,NA,NA,87.368,704
7/27/23,83.043,0,NA,NA,83.221,0
7/28/23,78.624,0,NA,NA,78.624,0
7/28/23,77.225,232,NA,NA,77.4,160
7/28/23,87.004,2304,NA,NA,86.641,1152
7/28/23,80.911,0,NA,NA,80.911,0
7/29/23,77.574,0,NA,NA,77.574,0
7/29/23,77.05,184,NA,NA,77.05,192
7/29/23,86.641,864,NA,NA,86.459,2048
7/29/23,83.757,0,NA,NA,83.757,0
7/30/23,79.678,0,NA,NA,79.853,0
7/30/23,79.151,480,NA,NA,77.923,480
7/30/23,87.004,1664,NA,NA,86.459,1408
7/30/23,82.508,0,NA,NA,82.508,0
7/31/23,79.151,0,NA,NA,79.326,0
7/31/23,77.749,184,NA,NA,81.442,448
7/31/23,83.043,13,NA,NA,84.474,1344
7/31/23,80.911,0,NA,NA,80.911,0
8/1/23,77.574,0,NA,NA,77.749,0
8/1/23,75.484,69,NA,NA,77.749,2688
8/1/23,84.115,8,NA,NA,86.097,864
8/1/23,81.442,0,NA,NA,81.442,0
8/2/23,78.098,0,NA,NA,78.274,0
8/2/23,77.574,24,NA,NA,78.975,1344
8/2/23,84.295,5,NA,NA,86.459,800
8/2/23,81.442,0,NA,NA,81.621,0
8/3/23,77.923,0,NA,NA,77.923,0
8/3/23,77.05,8,NA,NA,77.923,480
8/3/23,85.915,7,NA,NA,88.282,1024
8/3/23,83.399,0,NA,NA,83.399,0
8/4/23,79.502,0,NA,NA,79.502,0
8/4/23,77.749,2,NA,NA,78.274,152
8/4/23,84.654,6,NA,NA,86.459,672
8/4/23,83.399,0,NA,NA,83.221,0
8/5/23,78.8,0,NA,NA,79.151,0
8/5/23,77.923,4,NA,NA,78.975,352
8/5/23,83.579,7,NA,NA,86.097,1024
8/5/23,83.935,0,NA,NA,83.757,0
8/6/23,78.8,0,NA,NA,78.975,0
8/6/23,78.975,5,NA,NA,80.029,288
8/6/23,85.554,9,NA,NA,87.915,800
8/6/23,82.33,0,NA,NA,82.33,0
8/7/23,79.151,0,NA,NA,79.326,0
8/7/23,78.624,0,NA,NA,79.151,216
8/7/23,83.043,6,NA,NA,84.654,1024
8/7/23,81.442,0,NA,NA,81.266,0
8/8/23,78.449,0,NA,NA,78.449,0
8/8/23,79.151,6,NA,NA,80.382,272
8/8/23,82.33,2,NA,NA,84.115,368
8/8/23,79.678,0,NA,NA,79.853,0
8/9/23,78.975,0,NA,NA,78.975,0
8/9/23,78.8,2,NA,NA,79.853,336
8/9/23,82.33,6,NA,NA,85.014,704
8/9/23,80.029,0,NA,NA,80.029,0
8/10/23,77.749,0,NA,NA,77.923,0
8/10/23,78.098,5,NA,NA,79.326,288
8/10/23,86.097,1344,NA,NA,85.374,576
8/10/23,80.735,0,NA,NA,80.735,0
8/11/23,77.574,0,NA,NA,77.749,0
8/11/23,79.678,320,NA,NA,78.8,304
8/11/23,87.004,1152,NA,NA,86.641,1856
8/11/23,83.043,0,NA,NA,83.043,0
8/12/23,79.151,0,NA,NA,79.151,0
8/12/23,79.678,384,NA,NA,78.8,320
8/12/23,87.004,2688,NA,NA,86.459,704
8/12/23,84.115,0,NA,NA,84.115,0
8/13/23,79.678,0,NA,NA,79.853,0
8/13/23,79.678,216,NA,NA,79.151,576
8/13/23,86.823,2432,NA,NA,86.277,512
8/13/23,83.757,0,NA,NA,83.757,0
8/14/23,79.502,0,NA,NA,79.502,0
8/14/23,78.449,464,NA,NA,78.449,224
8/14/23,87.186,3200,NA,NA,86.823,672
8/14/23,82.686,0,NA,NA,82.686,0
8/15/23,78.975,0,NA,NA,79.151,0
8/15/23,79.853,400,NA,NA,79.502,288
8/15/23,87.004,4352,NA,NA,86.641,864
8/15/23,83.221,0,NA,NA,83.043,0
8/16/23,79.326,0,NA,NA,79.502,0
8/16/23,78.449,144,NA,NA,78.449,126
8/16/23,85.915,1344,NA,NA,85.554,800
8/16/23,82.152,0,NA,NA,82.152,0
8/17/23,79.151,0,NA,NA,79.151,0
8/17/23,80.029,576,NA,NA,79.326,512
8/17/23,87.368,960,NA,NA,87.186,320
8/17/23,86.459,0,NA,NA,86.459,0
8/18/23,80.735,0,NA,NA,80.911,0
8/18/23,81.975,336,NA,NA,80.911,320
8/18/23,87.552,1984,NA,NA,87.186,1152
8/18/23,86.459,0,NA,NA,86.277,0
8/19/23,80.735,0,NA,NA,80.911,0
8/19/23,81.09,256,NA,NA,80.911,384
8/19/23,88.65,1344,NA,NA,88.099,896
8/19/23,85.735,0,NA,NA,85.554,0
8/20/23,81.266,0,NA,NA,81.266,0
8/20/23,80.382,288,NA,NA,80.559,272
8/20/23,88.65,1664,NA,NA,88.282,1536
8/20/23,87.004,0,NA,NA,86.641,0
8/21/23,81.442,0,NA,NA,81.621,0
8/21/23,81.797,152,NA,NA,81.797,128
8/21/23,88.282,1920,NA,NA,88.099,864
8/21/23,83.579,0,NA,NA,83.399,0
8/22/23,80.206,0,NA,NA,80.382,0
8/22/23,80.029,123,NA,NA,80.029,123
8/22/23,88.282,2176,NA,NA,87.733,1344
8/22/23,83.221,0,NA,NA,83.043,0
8/23/23,78.449,0,NA,NA,78.624,0
8/23/23,79.151,208,NA,NA,79.151,272
8/23/23,86.823,2304,NA,NA,86.641,800
8/23/23,82.686,0,NA,NA,82.686,0
8/24/23,78.274,0,NA,NA,78.274,0
8/24/23,78.098,168,NA,NA,78.449,152
8/24/23,85.735,5376,NA,NA,85.014,1344
8/24/23,81.975,0,NA,NA,82.152,0
8/25/23,77.749,0,NA,NA,77.749,0
8/25/23,77.225,272,NA,NA,77.4,144
8/25/23,84.654,896,NA,NA,84.654,576
8/25/23,81.975,0,NA,NA,81.975,0
8/26/23,78.274,0,NA,NA,78.449,0
8/26/23,78.975,304,NA,NA,78.8,304
8/26/23,85.915,3456,NA,NA,85.735,3712
8/26/23,81.975,0,NA,NA,81.975,0
8/27/23,78.274,0,NA,NA,78.274,0
8/27/23,77.749,160,NA,NA,77.574,176
8/27/23,85.014,4608,NA,NA,84.834,1472
8/27/23,82.864,0,NA,NA,82.864,0
8/28/23,78.975,0,NA,NA,79.151,0
8/28/23,77.749,224,NA,NA,77.923,216
8/28/23,83.579,1,NA,NA,84.654,0
8/28/23,86.459,400,86.277,576,NA,NA
8/28/23,81.266,0,81.09,0,NA,NA
8/29/23,78.975,0,78.8,0,NA,NA
8/29/23,82.152,1152,82.33,3456,NA,NA
8/29/23,86.823,576,86.641,800,NA,NA
8/29/23,80.382,0,80.206,0,NA,NA
8/30/23,78.624,0,78.624,0,NA,NA
8/30/23,82.152,3200,82.152,3200,NA,NA
8/30/23,86.459,768,86.459,1088,NA,NA
8/30/23,81.442,0,81.442,0,NA,NA
8/31/23,78.8,0,78.624,0,NA,NA
8/31/23,81.621,3712,81.442,2304,NA,NA
8/31/23,84.295,768,84.295,352,NA,NA
8/31/23,78.975,0,78.975,0,NA,NA
9/1/23,77.749,0,77.4,0,NA,NA
9/1/23,83.043,14336,82.33,4352,NA,NA
9/1/23,85.194,608,85.374,512,NA,NA
9/1/23,79.151,0,79.151,0,NA,NA
9/2/23,78.449,0,78.274,0,NA,NA
9/2/23,81.975,4608,82.686,6656,NA,NA
9/2/23,86.097,768,86.277,1152,NA,NA
9/2/23,79.151,0,79.151,0,NA,NA
9/3/23,78.098,0,77.923,0,NA,NA
9/3/23,81.797,3072,80.735,864,NA,NA
9/3/23,88.099,608,87.733,768,NA,NA
9/3/23,83.935,0,84.115,0,NA,NA
9/4/23,80.382,0,80.559,0,NA,NA
9/4/23,82.686,272,83.399,432,NA,NA
9/4/23,89.384,576,89.384,608,NA,NA
9/4/23,85.735,0,85.915,0,NA,NA
9/5/23,80.382,0,79.502,0,NA,NA
9/5/23,83.757,1536,84.115,1920,NA,NA
9/5/23,88.833,576,89.2,704,NA,NA
9/5/23,84.834,0,85.014,0,NA,NA
9/6/23,81.797,0,81.621,0,NA,NA
9/6/23,82.33,1408,83.579,2560,NA,NA
9/6/23,90.68,496,90.309,704,NA,NA
9/6/23,85.194,0,85.194,0,NA,NA
9/7/23,81.442,0,81.266,0,NA,NA
9/7/23,81.09,1152,81.266,1152,NA,NA
9/7/23,89.938,480,89.755,768,NA,NA
9/7/23,84.115,0,83.935,0,NA,NA
9/8/23,81.09,0,80.911,0,NA,NA
9/8/23,81.975,672,81.975,768,NA,NA
9/8/23,89.017,512,88.833,576,NA,NA
9/8/23,83.399,0,83.399,0,NA,NA
9/9/23,80.382,0,80.206,0,NA,NA
9/9/23,82.33,1088,82.864,2560,NA,NA
9/9/23,84.295,304,84.295,320,NA,NA
9/9/23,80.382,0,80.382,0,NA,NA
9/10/23,78.975,0,78.8,0,NA,NA
9/10/23,81.09,3200,81.621,1984,NA,NA
9/10/23,86.459,608,86.277,608,NA,NA
9/10/23,79.853,0,79.853,0,NA,NA
9/11/23,78.274,0,78.274,0,NA,NA
9/11/23,81.09,2816,81.797,3584,NA,NA
9/11/23,84.834,576,84.834,368,NA,NA
9/11/23,79.678,0,79.502,0,NA,NA
9/12/23,78.274,0,78.274,0,NA,NA
9/12/23,80.382,1984,80.382,2432,NA,NA
9/12/23,87.004,672,87.004,168,NA,NA
9/12/23,82.152,0,81.975,0,NA,NA
9/13/23,79.853,0,79.853,0,NA,NA
9/13/23,80.029,400,79.853,576,NA,NA
9/13/23,85.915,800,85.554,416,NA,NA
9/13/23,81.621,0,81.621,0,NA,NA
9/14/23,78.975,0,78.975,0,NA,NA
9/14/23,81.797,896,82.686,4352,NA,NA
9/14/23,85.554,672,85.374,464,NA,NA
9/14/23,81.266,0,81.266,0,NA,NA
9/15/23,78.975,0,78.975,0,NA,NA
9/15/23,82.33,3072,83.043,2176,NA,NA
9/15/23,86.097,144,86.097,144,NA,NA
9/15/23,83.043,0,83.043,0,NA,NA
9/16/23,81.266,0,81.09,0,NA,NA
9/16/23,82.508,896,82.864,1216,NA,NA
9/16/23,87.915,432,87.915,464,NA,NA
9/16/23,80.382,0,80.206,0,NA,NA
9/17/23,78.449,0,78.274,0,NA,NA
9/17/23,79.853,512,79.678,256,NA,NA
9/17/23,85.374,336,85.554,272,NA,NA
9/17/23,79.853,0,79.678,0,NA,NA
9/18/23,78.274,0,78.274,0,NA,NA
9/18/23,80.735,1344,80.382,2688,NA,NA
9/18/23,84.295,480,84.295,336,NA,NA
9/18/23,79.853,0,79.678,0,NA,NA
9/19/23,78.098,0,77.749,0,NA,NA
9/19/23,81.621,4096,81.09,2688,NA,NA
9/19/23,85.554,608,85.374,512,NA,NA
9/19/23,79.151,0,78.975,0,NA,NA
9/20/23,77.4,0,77.225,0,NA,NA
9/20/23,81.09,864,80.735,768,NA,NA
9/20/23,85.735,352,85.735,256,NA,NA
9/20/23,79.853,0,79.853,0,NA,NA
9/21/23,77.4,0,77.225,0,NA,NA
9/21/23,80.382,2048,80.559,480,NA,NA
9/21/23,83.935,432,83.935,464,NA,NA
9/21/23,78.975,0,78.975,0,NA,NA
9/22/23,77.749,0,77.749,0,NA,NA
9/22/23,80.559,1600,80.559,4352,NA,NA
9/22/23,84.474,576,84.295,480,NA,NA
9/22/23,78.8,0,78.624,0,NA,NA
9/23/23,76.528,0,76.354,0,NA,NA
9/23/23,79.678,896,78.975,384,NA,NA
9/23/23,85.374,480,85.194,448,NA,NA
9/23/23,79.502,0,79.502,0,NA,NA
9/24/23,77.05,0,76.876,0,NA,NA
9/24/23,79.853,200,79.326,464,NA,NA
9/24/23,85.194,480,85.014,384,NA,NA
9/24/23,78.975,0,78.975,0,NA,NA
9/25/23,76.703,0,76.528,0,NA,NA
9/25/23,80.029,1600,79.151,4096,NA,NA
9/25/23,85.915,448,85.374,384,NA,NA
9/25/23,79.326,0,79.326,0,NA,NA
9/26/23,77.225,0,77.05,0,NA,NA
9/26/23,78.098,800,77.4,496,NA,NA
9/26/23,84.295,512,84.295,368,NA,NA
9/26/23,78.624,0,78.624,0,NA,NA
9/27/23,77.225,0,77.05,0,NA,NA
9/27/23,79.502,3456,79.151,3968,NA,NA
9/27/23,84.474,3456,84.6536,10333.4,84.8336,24800.2
9/27/23,79.853,0,79.6784,0,79.6784,0
9/28/23,77.923,0,77.9234,0,77.7488,0
9/28/23,78.449,608,78.2744,1722.2,78.449,22044.6
9/28/23,86.459,896,86.459,11022.3,86.8226,49600.3
9/28/23,80.382,0,80.3822,0,80.2058,0
9/29/23,77.923,0,78.2744,0,77.9234,0
9/29/23,78.624,49,78.6236,764.2,78.6236,1636.1
9/29/23,85.554,1536,86.459,8266.7,85.9154,22044.6
9/29/23,81.621,0,81.4424,0,81.4424,0
9/30/23,78.8,0,78.9746,0,78.8,0
9/30/23,79.151,91,78.8,3444.5,78.9746,2927.8
9/30/23,86.097,400,85.5536,4477.8,86.0972,4994.5
9/30/23,81.975,0,81.9752,0,81.9752,0
10/1/23,76.528,0,77.0504,0,76.5284,0
10/1/23,78.274,78,77.9234,2066.7,77.9234,2583.4
10/1/23,87.186,1088,87.7334,11022.3,87.9152,14466.8
10/1/23,82.33,0,82.3298,0,82.1516,0
10/2/23,78.449,0,78.6236,0,78.449,0
10/2/23,79.678,58,79.502,1001,79.6784,1033.3
10/2/23,85.915,576,87.5516,12400.1,86.2772,17222.3
10/2/23,84.115,0,83.9354,0,83.7572,0
10/3/23,78.274,0,79.3256,0,78.6236,0
10/3/23,80.559,50,80.3822,484.4,80.5586,742.7
10/3/23,85.735,320,85.9154,3961.1,86.0972,5511.1
10/3/23,83.221,0,83.2208,0,83.2208,0
10/4/23,80.911,0,80.9114,0,80.735,0
10/4/23,80.911,128,80.735,635.1,80.735,2238.9
10/4/23,87.733,704,89.2004,9644.5,88.0988,17911.2
10/4/23,85.735,0,85.5536,0,85.5536,0
10/5/23,82.864,0,82.6862,0,82.508,0
10/5/23,81.621,62,81.4424,635.1,81.6206,775
10/5/23,88.833,1344,89.2004,7577.8,89.0168,24800.2
10/5/23,85.554,0,85.3736,0,85.3736,0
10/6/23,80.206,0,80.0294,0,79.853,0
10/6/23,80.735,37,80.3822,484.4,80.2058,624.3
10/6/23,87.186,768,87.7334,8611.2,87.368,13089
10/6/23,86.097,0,86.2772,0,86.0972,0
10/7/23,80.559,0,80.735,0,80.3822,0
10/7/23,79.151,80,78.9746,1377.8,78.8,1980.6
10/7/23,87.186,672,87.0044,8611.2,86.6408,4650
10/7/23,84.295,0,84.1154,0,84.1154,0
10/8/23,79.678,0,79.6784,0,79.502,0
10/8/23,78.8,90,78.449,1550,78.449,5166.7
10/8/23,85.915,2176,86.459,7233.4,85.9154,8266.7
10/8/23,82.864,0,82.6862,0,82.6862,0
10/9/23,79.326,0,79.3256,0,79.151,0
10/9/23,77.749,70,77.5742,850.4,77.5742,3616.7
10/9/23,84.295,960,84.2954,4994.5,84.2954,5511.1
10/9/23,80.735,0,80.735,0,80.5586,0
10/10/23,78.274,0,78.2744,0,78.2744,0
10/10/23,77.4,66,77.3996,1237.9,77.225,3616.7
10/10/23,84.474,448,85.0136,6544.5,84.4736,14466.8
10/10/23,81.621,0,81.6206,0,81.4424,0
10/11/23,78.274,0,78.449,0,78.2744,0
10/11/23,77.4,96,77.225,914.9,77.225,6544.5
10/11/23,82.686,272,83.2208,7577.8,82.8644,17222.3
10/11/23,80.911,0,80.735,0,80.735,0
10/12/23,78.274,0,78.2744,0,78.098,0
10/12/23,77.749,44,77.5742,527.4,77.3996,1808.3
10/12/23,84.654,768,85.9154,6544.5,84.8336,12400.1
10/12/23,82.33,0,82.3298,0,82.3298,0
10/13/23,80.206,0,80.2058,0,80.2058,0
10/13/23,78.975,56,78.9746,796.5,78.9746,1722.2
10/13/23,85.194,288,85.5536,2325,85.3736,3788.9
10/13/23,84.295,0,84.2954,0,84.2954,0
10/14/23,81.797,0,81.797,0,81.6206,0
10/14/23,79.853,78,79.6784,1291.7,79.853,958
10/14/23,86.823,3712,87.368,8266.7,87.368,10677.8
10/14/23,84.295,0,84.2954,0,84.2954,0
10/15/23,81.621,0,81.4424,0,81.4424,0
10/15/23,81.975,127,81.9752,1377.8,81.9752,4133.4
10/15/23,88.65,1088,88.2824,7577.8,89.5694,9300.1
10/15/23,86.459,0,86.2772,0,86.0972,0
10/16/23,80.382,0,80.9114,0,80.3822,0
10/16/23,81.621,59,81.4424,828.8,81.6206,1377.8
10/16/23,87.368,704,86.459,3444.5,86.6408,6544.5
10/16/23,84.295,0,84.1154,0,84.1154,0
10/17/23,79.853,0,79.6784,0,79.502,0
10/17/23,82.152,60,81.9752,462.9,81.9752,1173.3
10/17/23,88.65,1024,89.7548,8611.2,89.0168,14466.8
10/17/23,85.915,0,85.7354,0,85.5536,0
10/18/23,80.735,0,80.5586,0,80.5586,0
10/18/23,81.797,168,81.266,1550,81.4424,1463.9
10/18/23,86.459,512,86.0972,3100,86.6408,6200
10/18/23,84.115,0,83.9354,0,83.9354,0
10/19/23,79.853,0,79.853,0,79.6784,0
10/19/23,78.624,65,78.098,958,78.6236,1119.5
10/19/23,84.654,704,84.6536,4822.3,85.0136,6200
10/19/23,82.152,0,82.1516,0,82.1516,0
10/20/23,80.911,0,80.9114,0,80.735,0
10/20/23,80.735,33,80.735,785.8,80.5586,419.8
10/20/23,86.097,1536,85.9154,21355.7,86.6408,11022.3
10/20/23,82.686,0,82.6862,0,82.6862,0
10/21/23,80.735,0,80.5586,0,80.3822,0
10/21/23,80.382,56,80.3822,1894.5,80.3822,1377.8
10/21/23,86.641,576,85.7354,6544.5,86.6408,4133.4
10/21/23,83.757,0,83.579,0,83.399,0
10/22/23,80.911,0,80.9114,0,80.9114,0
10/22/23,80.559,38,80.3822,979.5,79.853,1054.9
10/22/23,85.915,320,85.9154,5511.1,86.0972,4305.6
10/22/23,82.864,0,83.0426,0,82.8644,0
10/23/23,81.797,0,81.6206,0,81.6206,0
10/23/23,81.797,57,81.6206,710.4,81.6206,721.2
10/23/23,83.935,864,83.9354,4477.8,83.9354,2927.8
10/23/23,81.621,0,81.6206,0,81.6206,0
10/24/23,81.266,0,81.266,0,81.266,0
10/24/23,80.911,89,80.735,699.7,80.735,624.3
10/24/23,84.295,216,84.1154,1636.1,84.2954,4650
10/24/23,82.508,0,82.6862,0,82.508,0
10/25/23,80.206,0,80.3822,0,80.2058,0
10/25/23,79.853,49,79.6784,968.8,79.6784,1108.7
10/25/23,84.834,368,85.5536,645.8,87.1862,516.7
10/25/23,82.508,0,82.686,0,82.508,0
10/26/23,80.382,0,79.502,0,80.206,0
10/26/23,79.853,96,79.853,72,79.853,97
10/26/23,86.097,3072,84.834,200,84.654,208
10/26/23,83.579,0,83.579,0,83.757,0
10/27/23,81.09,0,81.09,0,80.911,0
10/27/23,80.559,37,80.559,48,80.559,42
10/27/23,87.186,1216,86.641,1344,87.004,1728
10/27/23,83.221,0,83.221,0,83.043,0
10/28/23,80.911,0,80.559,0,80.559,0
10/28/23,80.735,53,80.911,106,81.09,126
10/28/23,87.733,608,87.733,5120,87.915,480
10/28/23,83.579,0,83.399,0,83.399,0
10/29/23,79.853,0,79.326,0,79.678,0
10/29/23,81.09,31,80.911,50,81.09,62
10/29/23,87.552,496,87.004,800,87.915,896
10/29/23,83.579,0,83.221,0,83.221,0
10/30/23,79.853,0,79.853,0,79.853,0
10/30/23,81.09,37,81.09,168,81.09,152
10/30/23,86.097,136,87.004,2560,86.823,1408
10/30/23,83.579,0,83.221,0,83.221,0
10/31/23,79.853,0,79.502,0,79.678,0
10/31/23,81.442,42,81.442,103,81.442,114
10/31/23,88.282,464,87.915,864,88.099,2048
10/31/23,85.194,0,84.834,0,85.014,0
11/1/23,80.911,0,80.735,0,80.735,0
11/1/23,81.621,144,81.621,58,81.797,101
11/1/23,86.459,864,86.641,704,86.823,864
11/1/23,85.194,0,84.834,0,85.014,0
11/2/23,81.621,0,80.559,0,81.442,0
11/2/23,81.621,61,81.797,152,81.797,101
11/2/23,87.915,864,87.915,1920,88.282,1152
11/2/23,84.295,0,83.935,0,83.935,0
11/3/23,81.975,0,81.797,0,81.797,0
11/3/23,80.911,36,81.09,82,81.09,128
11/3/23,87.733,400,87.552,512,88.099,1408
11/3/23,83.579,0,83.221,0,83.399,0
11/4/23,79.678,0,79.502,0,79.678,0
11/4/23,78.975,25,78.8,54,79.151,96
11/4/23,85.374,992,85.374,1472,85.735,800
11/4/23,80.911,0,80.559,0,80.559,0
11/5/23,78.098,0,77.923,0,77.923,0
11/5/23,77.749,36,77.4,55,77.574,110
11/5/23,85.374,432,84.474,368,85.374,1344
11/5/23,80.029,0,79.502,0,79.678,0
11/6/23,77.574,0,77.4,0,77.574,0
11/6/23,78.274,13,78.274,38,78.449,136
11/6/23,82.33,672,82.152,304,82.33,800
11/6/23,79.151,0,78.975,0,79.151,0
11/7/23,78.8,0,78.624,0,78.624,0
11/7/23,78.624,28,78.8,69,78.8,224
11/7/23,82.508,576,82.508,576,83.221,896
11/7/23,79.326,0,79.151,0,79.151,0
11/8/23,78.8,0,78.624,0,78.8,0
11/8/23,77.05,31,76.876,45,77.05,62
11/8/23,83.221,200,82.864,200,83.399,352
11/8/23,78.8,0,78.449,0,78.624,0
11/9/23,77.574,0,77.4,0,77.4,0
11/9/23,76.876,33,77.05,114,77.225,121
11/9/23,81.621,208,81.266,176,81.442,184
11/9/23,77.749,0,77.574,0,77.749,0
11/10/23,76.876,0,76.703,0,76.876,0
11/10/23,76.703,18,76.876,74,76.876,128
11/10/23,82.33,288,82.33,256,82.864,464
11/10/23,79.678,0,79.151,0,79.326,0
11/11/23,77.574,0,77.4,0,77.574,0
11/11/23,77.05,19,77.05,81,77.225,160
11/11/23,83.043,78,83.221,608,83.043,768
11/11/23,78.098,0,77.923,0,78.098,0
11/12/23,77.4,0,77.225,0,77.4,0
11/12/23,77.4,15,77.574,66,77.749,94
11/12/23,83.221,480,81.621,168,82.152,288
11/12/23,77.05,0,76.703,0,76.876,0
11/13/23,77.225,0,77.05,0,77.225,0
11/13/23,77.4,14,77.225,46,77.4,89
11/13/23,81.621,144,82.686,992,83.579,608
11/13/23,74.619,0,74.619,0,76.703,0
11/14/23,77.574,0,77.4,0,77.574,0
11/14/23,77.574,23,77.574,26,77.574,49
11/14/23,81.442,480,81.09,512,82.152,416
11/14/23,76.006,0,75.832,0,75.832,0
11/15/23,76.703,0,76.528,0,76.703,0
11/15/23,77.225,9,77.225,59,77.4,57
11/15/23,79.853,400,80.029,400,80.911,672
11/15/23,76.181,0,76.006,0,76.181,0
11/16/23,76.528,0,76.528,0,76.703,0
11/16/23,77.4,16,77.4,29,77.4,105
11/16/23,78.975,272,79.326,288,79.502,1984
11/16/23,76.703,0,76.354,0,76.528,0
11/17/23,75.659,0,75.484,0,75.832,0
11/17/23,77.574,12,77.4,66,77.574,192
11/17/23,81.266,480,80.382,704,80.735,256
11/17/23,77.225,0,76.876,0,77.05,0
11/18/23,76.528,0,76.354,0,76.528,0
11/18/23,77.574,36,77.574,176,77.574,111
11/18/23,81.266,200,81.09,256,81.266,480
11/18/23,79.151,0,78.975,0,78.975,0
